closing_time_of_funding_and_candle,hourly_funding_rate,annualized_funding_rate,premium,openPrice,closingPrice,volume,open_interest
1750636800043,7.876e-06,0.06899376,-0.000436992,100917.0,100918.0,1230.95866,
1750640400037,4.2416e-06,0.037156416000000005,-0.0004660672,100917.0,100864.0,1733.07386,
1750644000017,4.0332e-06,0.03533083199999999,-0.0004677344,100863.0,101050.0,680.03998,
1750647600044,-1.0091e-06,-0.008839716,-0.0005080725,101050.0,101257.0,890.53605,
1750651200049,-2.8689e-06,-0.025131564000000002,-0.0005229512,101256.0,101099.0,734.68549,
1750654800019,8.221e-07,0.007201596,-0.0004934229,101099.0,101117.0,520.27961,
1750658400076,-1.5601e-06,-0.013666476,-0.0005124811,101117.0,101720.0,806.07058,
1750662000011,2.6228e-06,0.022975728,-0.0004790179,101720.0,101899.0,934.86852,
1750665600017,-2.5741e-06,-0.022549116,-0.0005205929,101899.0,101883.0,725.91834,
1750669200019,-2.5805e-06,-0.022605180000000002,-0.0005206437,101883.0,101800.0,620.46784,
1750672800046,-3.1846e-06,-0.027897096,-0.0005254771,101803.0,101521.0,794.12242,
1750676400034,5.105e-07,0.00447198,-0.0004959157,101520.0,101410.0,543.20732,
1750680000080,-1.6329e-06,-0.014304204000000001,-0.0005130633,101410.0,101245.0,499.97446,
1750683600012,4.9452e-06,0.043319951999999995,-0.0004604385,101246.0,101651.0,780.41047,
1750687200004,-1.5866e-06,-0.013898615999999999,-0.000512693,101651.0,102298.0,3221.46861,
1750690800046,-2.5239e-05,-0.22109363999999998,-0.0007019119,102297.0,101561.0,6426.63767,
1750694400038,-1.94615e-05,-0.17048274,-0.0006556917,101562.0,101355.0,2345.02569,
